game_id,game_date,season,week,posteam,defteam,home_team,away_team,qtr,down,ydstogo,yardline_100,goal_to_go,score_differential,game_seconds_remaining,half_seconds_remaining,shotgun,no_huddle,side_of_field,play_type,passer,rusher,receiver,run_location,run_gap,pass_location,pass_length,epa,wpa,success,air_yards,yards_after_catch,xyac_mean_yardage,xyac_success,xpass,yards_gained,first_down,touchdown,passing_yards,rushing_yards,pass_touchdown,rush_touchdown,interception,sack,fumble,fumble_lost,desc,play_clock,game_half,play_id,drive,drive_play_id_started,drive_play_id_ended,late_down,red_zone,goal_to_go_flag,score_state,explosive,success_boolean,pass_detail,distance_bucket,field_bucket,game_phase,pass_side
2021_14_SF_CIN,2021-12-12,2021,14,SF,CIN,CIN,SF,4.0,1.0,10.0,74.0,0,7.0,554.0,554.0,0.0,0.0,SF,pass,J.Garoppolo,,G.Kittle,,,left,short,0.76046616,0.018562436,1.0,-1.0,14.0,7.714199,0.4860533,0.3562199,13.0,1.0,0.0,13.0,,0.0,0.0,0.0,0.0,0.0,0.0,(9:14) 10-J.Garoppolo pass short left to 85-G.Kittle to SF 39 for 13 yards (57-G.Pratt).,0,Half2,3222.0,18.0,3195.0,3325.0,False,False,False,leading,False,True,short,long,own_side,late,left
2021_14_SF_CIN,2021-12-12,2021,14,SF,CIN,CIN,SF,4.0,1.0,10.0,61.0,0,7.0,505.0,505.0,0.0,0.0,SF,run,,J.Wilson,,right,end,,,-0.5654509,-0.009901106,0.0,,,0.0,0.0,0.32498246,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"(8:25) 22-J.Wilson right end to SF 40 for 1 yard (92-B.Hill, 24-V.Bell).",0,Half2,3246.0,18.0,3195.0,3325.0,False,False,False,leading,False,False,run_play,long,own_side,late,run_play
2021_14_SF_CIN,2021-12-12,2021,14,SF,CIN,CIN,SF,4.0,2.0,9.0,60.0,0,7.0,456.0,456.0,0.0,0.0,SF,pass,J.Garoppolo,,G.Kittle,,,middle,short,-0.6772163,-0.014741778,0.0,12.0,0.0,4.130829,1.0,0.67745477,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,(7:36) 10-J.Garoppolo pass incomplete short middle to 85-G.Kittle.,0,Half2,3284.0,18.0,3195.0,3325.0,False,False,False,leading,False,False,short,long,own_side,late,middle
2021_14_SF_CIN,2021-12-12,2021,14,SF,CIN,CIN,SF,4.0,3.0,9.0,60.0,0,7.0,451.0,451.0,1.0,0.0,SF,pass,J.Garoppolo,,Unknown,,,unknown,unknown,-1.7601452,-0.055777073,0.0,0.0,0.0,0.0,0.0,0.9685731,-9.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,(7:31) (Shotgun) 10-J.Garoppolo sacked at SF 31 for -9 yards (92-B.Hill).,0,Half2,3306.0,18.0,3195.0,3325.0,True,False,False,leading,False,False,unknown,long,own_side,late,unknown
2021_14_SF_CIN,2021-12-12,2021,14,SF,CIN,CIN,SF,4.0,1.0,10.0,85.0,0,7.0,277.0,277.0,0.0,0.0,SF,run,,J.Wilson,,right,guard,,,0.4660734,0.0032104254,1.0,,,0.0,0.0,0.19003606,8.0,0.0,0.0,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,(4:37) 22-J.Wilson right guard pushed ob at SF 23 for 8 yards (20-E.Apple).,0,Half2,3469.0,20.0,3469.0,3614.0,False,False,False,leading,False,True,run_play,long,deep_in_own,late,run_play
2021_14_SF_CIN,2021-12-12,2021,14,SF,CIN,CIN,SF,4.0,2.0,2.0,77.0,0,7.0,271.0,271.0,0.0,0.0,SF,run,,J.Wilson,,right,guard,,,0.4344229,0.012084365,1.0,,,0.0,0.0,0.16088952,6.0,1.0,0.0,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,(4:31) 22-J.Wilson right guard to SF 29 for 6 yards (22-C.Awuzie; 57-G.Pratt).,0,Half2,3495.0,20.0,3469.0,3614.0,False,False,False,leading,False,True,run_play,short,own_side,late,run_play
2021_14_SF_CIN,2021-12-12,2021,14,SF,CIN,CIN,SF,4.0,1.0,10.0,71.0,0,7.0,226.0,226.0,0.0,0.0,SF,run,,J.Wilson,,right,guard,,,-0.30357087,-0.007511437,0.0,,,0.0,0.0,0.1849558,2.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,(3:46) 22-J.Wilson right guard to SF 31 for 2 yards (49-J.Bachie; 94-S.Hubbard).,0,Half2,3516.0,20.0,3469.0,3614.0,False,False,False,leading,False,False,run_play,long,own_side,late,run_play
2021_14_SF_CIN,2021-12-12,2021,14,SF,CIN,CIN,SF,4.0,2.0,8.0,69.0,0,7.0,184.0,184.0,0.0,0.0,SF,pass,J.Garoppolo,,Unknown,,,unknown,unknown,-0.5264272,-0.010791361,0.0,0.0,0.0,0.0,0.0,0.48436785,-2.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,(3:04) 10-J.Garoppolo sacked at SF 29 for -2 yards (98-D.Reader).,0,Half2,3537.0,20.0,3469.0,3614.0,False,False,False,leading,False,False,unknown,long,own_side,late,unknown
2021_14_SF_CIN,2021-12-12,2021,14,SF,CIN,CIN,SF,4.0,3.0,10.0,71.0,0,7.0,178.0,178.0,1.0,0.0,SF,pass,J.Garoppolo,,G.Kittle,,,left,short,-0.43431038,0.0023591518,0.0,3.0,5.0,4.93016,0.23991482,0.87122697,8.0,0.0,0.0,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,(2:58) (Shotgun) 10-J.Garoppolo pass short left to 85-G.Kittle to SF 37 for 8 yards (33-T.Flowers).,0,Half2,3573.0,20.0,3469.0,3614.0,True,False,False,leading,False,False,short,long,own_side,late,left
2021_14_SF_CIN,2021-12-12,2021,14,SF,CIN,CIN,SF,4.0,1.0,10.0,79.0,0,0.0,75.0,75.0,1.0,0.0,SF,pass,J.Garoppolo,,J.Jennings,,,left,short,0.16478248,0.015111685,1.0,6.0,3.0,3.6447055,0.9977593,0.8196007,9.0,0.0,0.0,9.0,,0.0,0.0,0.0,0.0,0.0,0.0,(1:15) (Shotgun) 10-J.Garoppolo pass short left to 15-J.Jennings to SF 30 for 9 yards (22-C.Awuzie) [21-M.Hilton].,0,Half2,3858.0,22.0,3836.0,4127.0,False,False,False,tied,False,True,short,long,own_side,late,left
2021_14_SF_CIN,2021-12-12,2021,14,SF,CIN,CIN,SF,4.0,2.0,1.0,70.0,0,0.0,57.0,57.0,1.0,1.0,SF,pass,J.Garoppolo,,K.Juszczyk,,,middle,short,0.0038417699,-0.002933979,1.0,5.0,0.0,4.83029,0.99946386,0.826561,5.0,1.0,0.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,"(:57) (No Huddle, Shotgun) 10-J.Garoppolo pass short middle to 44-K.Juszczyk to SF 35 for 5 yards (30-J.Bates III).",0,Half2,3882.0,22.0,3836.0,4127.0,False,False,False,tied,False,True,short,short,own_side,late,middle
2021_14_SF_CIN,2021-12-12,2021,14,SF,CIN,CIN,SF,4.0,1.0,10.0,65.0,0,0.0,40.0,40.0,1.0,1.0,SF,pass,J.Garoppolo,,J.Jennings,,,middle,short,-0.24615288,0.004611969,0.0,8.0,0.0,4.2159147,1.0,0.9270302,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,"(:40) (No Huddle, Shotgun) 10-J.Garoppolo pass incomplete short middle to 15-J.Jennings (24-V.Bell).",0,Half2,3906.0,22.0,3836.0,4127.0,False,False,False,tied,False,False,short,long,own_side,late,middle
2021_14_SF_CIN,2021-12-12,2021,14,SF,CIN,CIN,SF,4.0,2.0,10.0,65.0,0,0.0,37.0,37.0,1.0,0.0,SF,pass,J.Garoppolo,,B.Aiyuk,,,right,deep,0.82818073,0.053435445,1.0,16.0,1.0,3.47149,1.0,0.9218588,17.0,1.0,0.0,17.0,,0.0,0.0,0.0,0.0,0.0,0.0,(:37) (Shotgun) 10-J.Garoppolo pass deep right to 11-B.Aiyuk to CIN 48 for 17 yards (57-G.Pratt; 21-M.Hilton).,0,Half2,3957.0,22.0,3836.0,4127.0,False,False,False,tied,True,True,deep,long,own_side,late,right
2021_14_SF_CIN,2021-12-12,2021,14,SF,CIN,CIN,SF,4.0,1.0,10.0,48.0,0,0.0,28.0,28.0,1.0,0.0,CIN,pass,J.Garoppolo,,J.Jennings,,,left,short,-0.2333395,-0.0066462755,0.0,3.0,0.0,4.7091117,0.5525687,0.9421897,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,(:28) (Shotgun) 10-J.Garoppolo pass incomplete short left to 15-J.Jennings.,0,Half2,3998.0,22.0,3836.0,4127.0,False,False,False,tied,False,False,short,long,midfield,late,left
2021_14_SF_CIN,2021-12-12,2021,14,SF,CIN,CIN,SF,4.0,2.0,10.0,48.0,0,0.0,24.0,24.0,1.0,0.0,CIN,pass,J.Garoppolo,,B.Aiyuk,,,middle,short,-0.29439962,-0.054673195,0.0,12.0,0.0,4.163129,0.9993477,0.94764215,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,(:24) (Shotgun) 10-J.Garoppolo pass incomplete short middle to 11-B.Aiyuk (30-J.Bates III).,0,Half2,4020.0,22.0,3836.0,4127.0,False,False,False,tied,False,False,short,long,midfield,late,middle
2021_14_SF_CIN,2021-12-12,2021,14,SF,CIN,CIN,SF,4.0,3.0,10.0,48.0,0,0.0,20.0,20.0,1.0,0.0,CIN,pass,J.Garoppolo,,G.Kittle,,,left,deep,0.8984654,0.21305287,1.0,17.0,2.0,3.499186,1.0,0.9251849,19.0,1.0,0.0,19.0,,0.0,0.0,0.0,0.0,0.0,0.0,(:20) (Shotgun) 10-J.Garoppolo pass deep left to 85-G.Kittle to CIN 29 for 19 yards (24-V.Bell).,0,Half2,4042.0,22.0,3836.0,4127.0,True,False,False,tied,True,True,deep,long,midfield,late,left
2021_14_SF_CIN,2021-12-12,2021,14,SF,CIN,CIN,SF,4.0,1.0,10.0,29.0,0,0.0,13.0,13.0,1.0,0.0,CIN,pass,J.Garoppolo,,Unknown,,,left,short,-0.022127636,-0.016001761,0.0,5.0,0.0,0.0,0.0,0.73579866,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,(:13) (Shotgun) 10-J.Garoppolo pass incomplete short left.,0,Half2,4083.0,22.0,3836.0,4127.0,False,False,False,tied,False,False,short,long,midfield,late,left
2021_14_SF_CIN,2021-12-12,2021,14,SF,CIN,CIN,SF,4.0,2.0,10.0,29.0,0,0.0,10.0,10.0,1.0,0.0,CIN,pass,J.Garoppolo,,Unknown,,,left,deep,0.63228506,-0.03212732,1.0,24.0,0.0,0.0,0.0,0.7412934,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,(:10) (Shotgun) 10-J.Garoppolo pass incomplete deep left.,0,Half2,4105.0,22.0,3836.0,4127.0,False,False,False,tied,False,True,deep,long,midfield,late,left
2021_14_SF_CIN,2021-12-12,2021,14,SF,CIN,CIN,SF,5.0,1.0,10.0,75.0,0,-3.0,375.0,375.0,1.0,0.0,SF,pass,J.Garoppolo,,G.Kittle,,,middle,short,0.4715033,0.026774082,1.0,7.0,1.0,4.176185,0.99773026,0.6254931,8.0,0.0,0.0,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,"(6:15) (Shotgun) 10-J.Garoppolo pass short middle to 85-G.Kittle to SF 33 for 8 yards (21-M.Hilton, 30-J.Bates III).",0,Overtime,4349.0,24.0,4334.0,4550.0,False,False,False,trailing,False,True,short,long,own_side,late,middle
2021_14_SF_CIN,2021-12-12,2021,14,SF,CIN,CIN,SF,5.0,2.0,7.0,72.0,0,-3.0,335.0,335.0,1.0,0.0,SF,pass,J.Garoppolo,,J.Jennings,,,right,deep,2.1937315,0.22637844,1.0,20.0,5.0,5.3211975,1.0,0.77969486,25.0,1.0,0.0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,(5:35) (Shotgun) 10-J.Garoppolo pass deep right to 15-J.Jennings to CIN 47 for 25 yards (21-M.Hilton).,0,Overtime,4399.0,24.0,4334.0,4550.0,False,False,False,trailing,True,True,deep,long,own_side,late,right
2021_14_SF_CIN,2021-12-12,2021,14,SF,CIN,CIN,SF,5.0,1.0,10.0,47.0,0,-3.0,287.0,287.0,0.0,0.0,CIN,pass,J.Garoppolo,,G.Kittle,,,middle,deep,1.2687244,0.19485705,1.0,17.0,4.0,4.7033463,1.0,0.5528082,21.0,1.0,0.0,21.0,,0.0,0.0,0.0,0.0,0.0,0.0,(4:47) 10-J.Garoppolo pass deep middle to 85-G.Kittle to CIN 26 for 21 yards (24-V.Bell).,0,Overtime,4423.0,24.0,4334.0,4550.0,False,False,False,trailing,True,True,deep,long,midfield,late,middle
2021_14_SF_CIN,2021-12-12,2021,14,SF,CIN,CIN,SF,5.0,1.0,10.0,26.0,0,-3.0,243.0,243.0,1.0,0.0,CIN,pass,J.Garoppolo,,J.Hasty,,,middle,short,-0.2821322,-0.0011701068,0.0,3.0,0.0,4.762651,0.71186197,0.3246632,3.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,(4:03) (Shotgun) 10-J.Garoppolo pass short middle to 23-J.Hasty to CIN 23 for 3 yards (24-V.Bell).,0,Overtime,4447.0,24.0,4334.0,4550.0,False,False,False,trailing,False,False,short,long,midfield,late,middle
2021_14_SF_CIN,2021-12-12,2021,14,SF,CIN,CIN,SF,5.0,2.0,7.0,23.0,0,-3.0,202.0,202.0,0.0,0.0,CIN,run,,D.Samuel,,left,end,,,-0.0978157,-0.017443772,0.0,,,0.0,0.0,0.5778295,2.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,(3:22) 19-D.Samuel left end to CIN 21 for 2 yards (96-C.Sample).,0,Overtime,4471.0,24.0,4334.0,4550.0,False,False,False,trailing,False,False,run_play,long,midfield,late,run_play
2021_14_SF_CIN,2021-12-12,2021,14,SF,CIN,CIN,SF,5.0,3.0,5.0,21.0,0,-3.0,154.0,154.0,1.0,0.0,CIN,pass,J.Garoppolo,,G.Kittle,,,middle,short,1.288882,0.0845309,1.0,9.0,0.0,3.3441427,0.9994565,0.8111127,9.0,1.0,0.0,9.0,,0.0,0.0,0.0,0.0,0.0,0.0,(2:34) (Shotgun) 10-J.Garoppolo pass short middle to 85-G.Kittle to CIN 12 for 9 yards (24-V.Bell).,0,Overtime,4509.0,24.0,4334.0,4550.0,True,False,False,trailing,False,True,short,medium,midfield,late,middle
2021_14_SF_CIN,2021-12-12,2021,14,SF,CIN,CIN,SF,5.0,1.0,10.0,12.0,0,-3.0,120.0,120.0,0.0,0.0,CIN,pass,J.Garoppolo,,B.Aiyuk,,,left,short,2.1969192,0.14604855,1.0,0.0,12.0,5.9515653,0.5811146,0.24471246,12.0,1.0,1.0,12.0,,1.0,0.0,0.0,0.0,0.0,0.0,"(2:00) 10-J.Garoppolo pass short left to 11-B.Aiyuk pushed ob at CIN 1 for 11 yards (30-J.Bates III). The Replay Official reviewed the runner was out of bounds ruling, and the play was REVERSED. 10-J.Garoppolo pass short left to 11-B.Aiyuk for 12 yards, TOUCHDOWN.",0,Overtime,4550.0,24.0,4334.0,4550.0,False,True,False,trailing,False,True,short,long,red_zone,late,left
2021_15_ATL_SF,2021-12-19,2021,15,SF,ATL,SF,ATL,1.0,1.0,10.0,98.0,0,0.0,3447.0,1647.0,0.0,0.0,SF,run,,J.Garoppolo,,middle,unknown,,,-0.48777217,-0.020204008,0.0,,,0.0,0.0,0.24841891,2.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,(12:27) 10-J.Garoppolo up the middle to SF 4 for 2 yards (94-A.Rush).,0,Half1,274.0,3.0,274.0,341.0,False,False,False,tied,False,False,run_play,long,deep_in_own,early,run_play
2021_15_ATL_SF,2021-12-19,2021,15,SF,ATL,SF,ATL,1.0,2.0,8.0,96.0,0,0.0,3414.0,1614.0,1.0,0.0,SF,pass,J.Garoppolo,,J.Jennings,,,middle,short,-0.70391136,-0.029729694,0.0,6.0,0.0,4.369731,0.99659264,0.5581656,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,(11:54) (Shotgun) 10-J.Garoppolo pass incomplete short middle to 15-J.Jennings.,0,Half1,295.0,3.0,274.0,341.0,False,False,False,tied,False,False,short,long,deep_in_own,early,middle
2021_15_ATL_SF,2021-12-19,2021,15,SF,ATL,SF,ATL,1.0,3.0,8.0,96.0,0,0.0,3411.0,1611.0,1.0,0.0,SF,pass,J.Garoppolo,,K.Juszczyk,,,left,short,-0.5891745,-0.022136569,0.0,5.0,1.0,4.1962175,0.45834774,0.93506444,6.0,0.0,0.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,(11:51) (Shotgun) 10-J.Garoppolo pass short left to 44-K.Juszczyk to SF 10 for 6 yards (21-D.Harmon; 45-D.Jones). Caught SF 9. 1-YAC,0,Half1,317.0,3.0,274.0,341.0,True,False,False,tied,False,False,short,long,deep_in_own,early,left
2021_15_ATL_SF,2021-12-19,2021,15,SF,ATL,SF,ATL,1.0,1.0,10.0,91.0,0,-3.0,3131.0,1331.0,1.0,0.0,SF,pass,J.Garoppolo,,G.Kittle,,,right,short,1.5662413,0.038012534,1.0,-3.0,28.0,9.759204,0.49658945,0.45396742,25.0,1.0,0.0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,(7:11) (Shotgun) 10-J.Garoppolo pass short right to 85-G.Kittle pushed ob at SF 34 for 25 yards (54-F.Oluokun). Caught SF 6. 28-YAC,0,Half1,580.0,5.0,557.0,826.0,False,False,False,trailing,True,True,short,long,deep_in_own,early,right
2021_15_ATL_SF,2021-12-19,2021,15,SF,ATL,SF,ATL,1.0,1.0,10.0,66.0,0,-3.0,3101.0,1301.0,1.0,0.0,SF,run,,J.Wilson,,left,tackle,,,0.08957914,-0.0038451254,1.0,,,0.0,0.0,0.53626686,5.0,0.0,0.0,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,(6:41) (Shotgun) 22-J.Wilson left tackle to SF 39 for 5 yards (27-R.Grant).,0,Half1,609.0,5.0,557.0,826.0,False,False,False,trailing,False,True,run_play,long,own_side,early,run_play
2021_15_ATL_SF,2021-12-19,2021,15,SF,ATL,SF,ATL,1.0,2.0,5.0,61.0,0,-3.0,3070.0,1270.0,0.0,0.0,SF,run,,J.Wilson,,middle,unknown,,,0.57958484,0.017720789,1.0,,,0.0,0.0,0.5407086,5.0,1.0,0.0,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,(6:10) 22-J.Wilson up the middle to SF 44 for 5 yards (55-S.Means; 97-G.Jarrett).,0,Half1,634.0,5.0,557.0,826.0,False,False,False,trailing,False,True,run_play,medium,own_side,early,run_play
2021_15_ATL_SF,2021-12-19,2021,15,SF,ATL,SF,ATL,1.0,1.0,10.0,56.0,0,-3.0,3028.0,1228.0,1.0,0.0,SF,pass,J.Garoppolo,,J.Wilson,,,middle,short,0.25063214,0.009030461,1.0,-4.0,10.0,11.027455,0.48768434,0.5317635,6.0,0.0,0.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,(5:28) (Shotgun) 10-J.Garoppolo pass short middle to 22-J.Wilson to 50 for 6 yards (54-F.Oluokun) [94-A.Rush]. Caught SF 40. 10-YAC,0,Half1,655.0,5.0,557.0,826.0,False,False,False,trailing,False,True,short,long,own_side,early,middle
2021_15_ATL_SF,2021-12-19,2021,15,SF,ATL,SF,ATL,1.0,2.0,4.0,50.0,0,-3.0,2978.0,1178.0,0.0,0.0,50,run,,D.Samuel,,right,end,,,-0.073238455,0.004577577,0.0,,,0.0,0.0,0.4845393,3.0,0.0,0.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,(4:38) 19-D.Samuel right end to ATL 47 for 3 yards (22-F.Moreau; 98-M.Pennel).,0,Half1,683.0,5.0,557.0,826.0,False,False,False,trailing,False,False,run_play,medium,own_side,early,run_play
2021_15_ATL_SF,2021-12-19,2021,15,SF,ATL,SF,ATL,1.0,3.0,1.0,47.0,0,-3.0,2946.0,1146.0,0.0,1.0,ATL,run,,J.Garoppolo,,middle,unknown,,,0.43558595,0.0073915124,1.0,,,0.0,0.0,0.2931899,2.0,1.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,(4:06) (No Huddle) 10-J.Garoppolo up the middle to ATL 45 for 2 yards (98-M.Pennel).,0,Half1,704.0,5.0,557.0,826.0,True,False,False,trailing,False,True,run_play,short,midfield,early,run_play
2021_15_ATL_SF,2021-12-19,2021,15,SF,ATL,SF,ATL,1.0,1.0,10.0,45.0,0,-3.0,2910.0,1110.0,1.0,0.0,ATL,pass,J.Garoppolo,,G.Kittle,,,middle,deep,1.5133469,0.071418345,1.0,28.0,0.0,5.202451,1.0,0.5233819,28.0,1.0,0.0,28.0,,0.0,0.0,0.0,0.0,0.0,0.0,(3:30) (Shotgun) 10-J.Garoppolo pass deep middle to 85-G.Kittle to ATL 17 for 28 yards (32-J.Hawkins). Caught ATL 17. 0-YAC,0,Half1,725.0,5.0,557.0,826.0,False,False,False,trailing,True,True,deep,long,midfield,early,middle
2021_15_ATL_SF,2021-12-19,2021,15,SF,ATL,SF,ATL,1.0,1.0,10.0,17.0,0,-3.0,2871.0,1071.0,0.0,0.0,ATL,pass,J.Garoppolo,,T.Sherfield,,,left,short,-0.45421508,-0.016329825,0.0,8.0,0.0,2.326709,0.9986488,0.46911976,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,(2:51) 10-J.Garoppolo pass incomplete short left to 81-T.Sherfield (51-B.Copeland).,0,Half1,749.0,5.0,557.0,826.0,False,True,False,trailing,False,False,short,long,red_zone,early,left
2021_15_ATL_SF,2021-12-19,2021,15,SF,ATL,SF,ATL,1.0,2.0,10.0,17.0,0,-3.0,2867.0,1067.0,1.0,0.0,ATL,run,,D.Samuel,,left,end,,,-0.7301561,-0.02690351,0.0,,,0.0,0.0,0.6077326,2.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,(2:47) (Shotgun) 19-D.Samuel left end ran ob at ATL 15 for 2 yards (22-F.Moreau).,0,Half1,775.0,5.0,557.0,826.0,False,True,False,trailing,False,False,run_play,long,red_zone,early,run_play
2021_15_ATL_SF,2021-12-19,2021,15,SF,ATL,SF,ATL,1.0,3.0,8.0,15.0,0,-3.0,2827.0,1027.0,1.0,0.0,ATL,pass,J.Garoppolo,,J.Hasty,,,right,short,-1.2466065,-0.047596455,0.0,0.0,3.0,5.5097613,0.37059656,0.9820248,3.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,(2:07) (Shotgun) 10-J.Garoppolo pass short right to 23-J.Hasty to ATL 12 for 3 yards (32-J.Hawkins) [6-D.Fowler]. Caught ATL 15. 3-YAC,0,Half1,796.0,5.0,557.0,826.0,True,True,False,trailing,False,False,short,long,red_zone,early,right
2021_15_ATL_SF,2021-12-19,2021,15,SF,ATL,SF,ATL,2.0,1.0,15.0,82.0,0,0.0,2610.0,810.0,0.0,0.0,SF,pass,J.Garoppolo,,B.Aiyuk,,,right,short,2.4216444,0.05684632,1.0,10.0,26.0,3.3197389,1.0,0.6825788,36.0,1.0,0.0,36.0,,0.0,0.0,0.0,0.0,0.0,0.0,(13:30) 10-J.Garoppolo pass short right to 11-B.Aiyuk to ATL 46 for 36 yards (24-A.Terrell). Caught SF 28. 26-YAC.,0,Half1,1099.0,7.0,1076.0,1303.0,False,False,False,tied,True,True,short,long,deep_in_own,early,right
2021_15_ATL_SF,2021-12-19,2021,15,SF,ATL,SF,ATL,2.0,1.0,10.0,46.0,0,0.0,2564.0,764.0,0.0,0.0,ATL,run,,J.Wilson,,right,end,,,0.9239082,0.07404792,1.0,,,0.0,0.0,0.51373166,17.0,1.0,0.0,,17.0,0.0,0.0,0.0,0.0,0.0,0.0,(12:44) 22-J.Wilson right end to ATL 29 for 17 yards (21-D.Harmon).,0,Half1,1123.0,7.0,1076.0,1303.0,False,False,False,tied,True,True,run_play,long,midfield,early,run_play
2021_15_ATL_SF,2021-12-19,2021,15,SF,ATL,SF,ATL,2.0,1.0,10.0,29.0,0,0.0,2526.0,726.0,0.0,0.0,ATL,run,,J.Wilson,,right,tackle,,,-0.46537766,-0.014189184,0.0,,,0.0,0.0,0.4810007,2.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,(12:06) 22-J.Wilson right tackle to ATL 27 for 2 yards (98-M.Pennel).,0,Half1,1148.0,7.0,1076.0,1303.0,False,False,False,tied,False,False,run_play,long,midfield,early,run_play
2021_15_ATL_SF,2021-12-19,2021,15,SF,ATL,SF,ATL,2.0,2.0,8.0,27.0,0,0.0,2485.0,685.0,1.0,0.0,ATL,run,,J.Wilson,,right,guard,,,-0.06471271,-0.0042430162,0.0,,,0.0,0.0,0.7466021,3.0,0.0,0.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,(11:25) (Shotgun) 22-J.Wilson right guard to ATL 24 for 3 yards (98-M.Pennel; 54-F.Oluokun).,0,Half1,1169.0,7.0,1076.0,1303.0,False,False,False,tied,False,False,run_play,long,midfield,early,run_play
2021_15_ATL_SF,2021-12-19,2021,15,SF,ATL,SF,ATL,2.0,3.0,5.0,24.0,0,0.0,2443.0,643.0,1.0,0.0,ATL,pass,J.Garoppolo,,J.Jennings,,,left,short,1.2580544,0.031289935,1.0,2.0,7.0,4.9123845,0.5794574,0.9570522,9.0,1.0,0.0,9.0,,0.0,0.0,0.0,0.0,0.0,0.0,(10:43) (Shotgun) 10-J.Garoppolo pass short left to 15-J.Jennings pushed ob at ATL 15 for 9 yards (24-A.Terrell). Caught ATL 22. 7-YAC,0,Half1,1190.0,7.0,1076.0,1303.0,True,False,False,tied,False,True,short,medium,midfield,early,left
2021_15_ATL_SF,2021-12-19,2021,15,SF,ATL,SF,ATL,2.0,1.0,10.0,15.0,0,0.0,2410.0,610.0,1.0,0.0,ATL,pass,D.Samuel,,B.Aiyuk,,,right,short,-0.45813394,-0.013939083,0.0,15.0,0.0,0.0,0.0,0.43089706,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,(10:10) (Shotgun) 19-D.Samuel pass incomplete short right to 11-B.Aiyuk (24-A.Terrell).,0,Half1,1218.0,7.0,1076.0,1303.0,False,True,False,tied,False,False,short,long,red_zone,early,right
2021_15_ATL_SF,2021-12-19,2021,15,SF,ATL,SF,ATL,2.0,2.0,10.0,15.0,0,0.0,2403.0,603.0,1.0,0.0,ATL,pass,J.Garoppolo,,G.Kittle,,,left,short,0.69293153,0.050754905,1.0,4.0,5.0,3.061069,0.46551222,0.6308017,9.0,0.0,0.0,9.0,,0.0,0.0,0.0,0.0,0.0,0.0,"(10:03) (Shotgun) 10-J.Garoppolo pass short left to 85-G.Kittle to ATL 6 for 9 yards (45-D.Jones, 22-F.Moreau). Caught ATL 11. 5-YAC",0,Half1,1252.0,7.0,1076.0,1303.0,False,True,False,tied,False,True,short,long,red_zone,early,left
2021_15_ATL_SF,2021-12-19,2021,15,SF,ATL,SF,ATL,2.0,3.0,1.0,6.0,0,0.0,2359.0,559.0,0.0,0.0,ATL,run,,K.Juszczyk,,middle,unknown,,,1.9540256,0.02177913,1.0,,,0.0,0.0,0.19966377,6.0,1.0,1.0,,6.0,0.0,1.0,0.0,0.0,0.0,0.0,"(9:19) 44-K.Juszczyk up the middle for 6 yards, TOUCHDOWN.",0,Half1,1286.0,7.0,1076.0,1303.0,True,True,False,tied,False,True,run_play,short,red_zone,early,run_play
